,Commit Message,IsFix
1841,"fixup! Support m76 migration

Added |require('../common/init')| to get the defination of
|process.wrtBinding()| for service

Change-Id: Icd87a17ed1d33fc8e98fbcf614f9ff7d70f50a90
Signed-off-by: k2.nagaraju <k2.nagaraju@samsung.com>
",True
1842,"Update dependencies from https://github.com/dotnet/runtime build 20200217.8 (#838)

- Microsoft.NETCore.App - 5.0.0-preview.1.20117.8",False
1843,"Release 6.0.9

This release brings numerous fixes and one change - reports are named
with pkg name prefix for apps (regular processes still are named after
cmdline).

Change-Id: Ia0b6345e5d3735fa7e15cd0621818e55118a11f9
",False
1844,"Free memory for menu

Change-Id: I89c5b87c4d0f915d3bde9e7c9c89817705eeca97
Signed-off-by: hyunuk.tak <hyunuk.tak@samsung.com>
",True
1845,"package version up to 2.10.5

Change-Id: I12be6b87482b8c35d44280af3709ab82cef52396
Signed-off-by: Junkyeong Kim <jk0430.kim@samsung.com>
",False
1846,"Implement internal API for host verification

Change-Id: I0362a6263d177363580ecb95cf6223b611a1b896
",False
1847,"COMPMID-3212 Investigate CLReduceMean failure with QASYMM8

Signed-off-by: Luca Foschiani <luca.foschiani@arm.com>
Change-Id: I96d8cbef2e167e09484b0e9b5d8a12ffee0f6e67
Reviewed-on: https://review.mlplatform.org/c/ml/ComputeLibrary/+/2755
Comments-Addressed: Arm Jenkins <bsgcomp@arm.com>
Reviewed-by: Michalis Spyrou <michalis.spyrou@arm.com>
Tested-by: Arm Jenkins <bsgcomp@arm.com>
",True
1848,"[M76 Migration][WRTjs][VD] ClearAllTilesResources for Deeplink

To solve unexpected flickering issue, this patch will call
ClearAllTilesResources when deeplink reloading case.

Reference:
  https://review.tizen.org/gerrit/224035/

Change-Id: I77486bd00e4f4f4ccf3803554a54596f87ae7dc2
Signed-off-by: DongHyun Song <dh81.song@samsung.com>
",False
1849,"Removed ""route add"" in rndis usb mode

Ifconfig command will also automatically add route information to the routing table in the kernel.
So if you run ""route add"" additionally, you have duplicate routing table entries.

sh-3.2# route
Kernel IP routing table
Destination     Gateway         Genmask         Flags Metric Ref    Use Iface
default         192.168.0.1     0.0.0.0         UG    0      0        0 wlan0
cns1.sec.samsun 192.168.0.1     255.255.255.255 UGH   0      0        0 wlan0
cns2.sec.samsun 192.168.0.1     255.255.255.255 UGH   0      0        0 wlan0
192.168.0.0     *               255.255.255.0   U     0      0        0 wlan0
192.168.0.1     *               255.255.255.255 UH    0      0        0 wlan0
192.168.129.0   *               255.255.255.0   U     0      0        0 usb0   <== here
192.168.129.0   *               255.255.255.0   U     0      0        0 usb0   <== here

Change-Id: I96c290ce5de1da81ff7b9f99cfaefc8a64b618ac
",False
1850,"Get process identifier from cmdline

Signed-off-by: Sangwan Kwon <sangwan.kwon@samsung.com>
",False
1851,"policy: Draft bluetooth virtual table

Signed-off-by: Sangwan Kwon <sangwan.kwon@samsung.com>
",False
1852,"Implement add_idle_event at event_loop

* This patch also fixe memory leak

Change-Id: I070d08a10dd9c02ec6df15602d3a4e37a9618404
Signed-off-by: Boram Bae <boram21.bae@samsung.com>
",False
1853,"Initialize AVC volume in SINK reconnecting time

Change-Id: Id566b529ac352b1d3120f5295414534c928bbf74
Signed-off-by: DoHyun Pyun <dh79.pyun@samsung.com>
",False
1854,"Add delay to set_brightness_level() when AOD is on

When display state changes from AOD to LCDON, brightness change
effect seems sluggish because of heavy load of jobs for turning on
display. So delay this brightness change a bit to avoid this
heavy loaded time and therefore make it change smoothly.

Change-Id: Ie59e572becbb4bfc204634d5720818531d43121e
Signed-off-by: Youngjae Cho <y0.cho@samsung.com>
",False
1855,"Fix SVACE

After having been compared to NULL value at bezel.c:111,
pointer 'bezel_dev->set_sw_state' is dereferenced at bezel.c:128

Change-Id: I7bf465007fffe6f373621ac3ca16e0df0117929a
Signed-off-by: Hyotaek Shim <hyotaek.shim@samsung.com>
",True
1856,"pass: parser: Clean-up code to remove warning from static code analyzer

Change-Id: I627fc5e55497a34b318273bbb06af2664cdc2b03
Signed-off-by: Chanwoo Choi <cw00.choi@samsung.com>
",True
1857,"[M76][MM] Don't pass the display rotation to player

Don't pass the display rotation to player in case of wearable.
In case of wearable there won't be any orientation.

Reference:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/209829/

Change-Id: I271c1a4fe63c746395a1a9c963f5e1e37f7e455b
Signed-off-by: k2.nagaraju <k2.nagaraju@samsung.com>
Signed-off-by: Venugopal S M <sm.venugopal@samsung.com>
",True
1858,"Update dependencies from https://github.com/dotnet/runtime build 20200229.8 (#867)

- Microsoft.NETCore.App - 5.0.0-preview.2.20129.8",False
1859,"Update the version to 5.52

Change-Id: I61221e0254289d2e68fa1f14bfa29008387118db
Signed-off-by: DoHyun Pyun <dh79.pyun@samsung.com>
",False
1860,"[M76] Support W3C EME

Migrate patches about EME

Refer to:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/204118
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/204832
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/216726
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/211597
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/205131
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/206846

Change-Id: I5e5c51a61e4c0faddc066d674da36913383a55d1
Signed-off-by: fanwei <wei13.fan@samsung.com>
",False
1861,"[M76 Migration] Remove macro for ewk_media_translated_url_set

EXPORT_API are for external module to use.
remove the macro in define file to avoid build error.
add OS_TIZEN_TV_PRODUCT in implemention file when needed.

Change-Id: I39154b4bca410b369ae4119d7d495f01c1c16c76
Signed-off-by: xliang.wu <xliang.wu@samsung.com>
",False
1862,"Release version 1.18.2

Changes:
- Add cmd to set widget disable for widget module

Change-Id: Id6932406f4902d3a99cc6ea61e2d99f6ae830957
Signed-off-by: SukHyung, Kang <shine.kang@samsung.com>
",False
1863,"Delete critical-log for pmlock/unlock

Change-Id: Ia09f99ad4a94adc5e2272cf6650c7832910e07a2
Signed-off-by: Youngjae Cho <y0.cho@samsung.com>
",False
1864,"[M76 Migration] Fix text copied issue when using Tab key on keyboard.

When text is onpreedit status,using Tab key on keyboard,
the sequence of oncommit event and keydown event is in disorder.

Modify the event sequence,when tab keycode and CommitQueue is not empty,
handle the oncommit event first and than handle the keydown event.

Meraged from tizen 5.5:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/204166/

Change-Id: I7e58f9fc253e6560583d343729129c3364acf3b2
Signed-off-by: shurong.chen <shurong.chen@samsung.com>
",True
1865,"Replace CPU power consumption parameters

- Use utime and stime instead of fg and bg time

Change-Id: I6ada2765f0884d41397480f6cc28e89343d0ffeb
Signed-off-by: Kichan Kwon <k_c.kwon@samsung.com>
",False
1866,"Add dbus method to close data path
",False
1867,"Added Deferred Shading example.

Change-Id: I4a74037a3587d466a913e0a90e0e9a45a62424a0
Signed-off-by: György Straub <g.straub@partner.samsung.com>
",False
1868,"Fixed SVACE issues in ktx-loader.cpp + general maintenance.

- simplified the navigation of the file stream: the ktx metadata is
  skipped with a single fseek() from SEEK_CUR, by the number of bytes
  known from the ktx header;
- removed the allocation of a single large buffer: image data is read
  from file, per image, directly into a buffer to be transferred to
  PixelData;
- using std::unique_ptr<> to manage the scope of the file handle and
  image buffer;
- removed local arrays of image sizes and buffer pointers as a total
  of no more than one of these is used at any given time;

Change-Id: If51688568dd90dc1117b3c9a0de10f6c429bd394
Signed-off-by: György Straub <g.straub@partner.samsung.com>
",True
1869,"Move checking current usb mode to usb_change_mode

Change-Id: I96cab5ebc7647cadda4e93c5f7b6ce025b4caafb
",False
1870,"Send dataPathConfirmedEvent
",False
1871,"[libFlac][CVE-2016-2429]Avoid free-before-initialize vulnerability in heap

Below change fixes vulnerability related to uninitialized memory

Reference:
https://android.googlesource.com/platform/external/flac/+/b499389da21d89d32deff500376c5ee4f8f0b04c

Change-Id: I9fad4bd5b8f4610b1750ea05d29503e179266f39
Signed-off-by: uzair <uzair.jaleel@samsung.com>
",True
1872,"Add oobe mode for initializing

Change-Id: Ib8921c4517ddfd85611fa65731a9a724745b4721
Signed-off-by: Jihoon Kim <jihoon48.kim@samsung.com>
",True
1873,"Make export_api EventInfo

Change-Id: I87535ae567fa9d91a331a5337ecff0a774298d7a
Signed-off-by: mk5004.lee <mk5004.lee@samsung.com>
",False
1874,"Fix sound issue when wireless charger is attached

Change-Id: I683c51ff038d283afcd626021c4fd14c535b638a
Signed-off-by: Yunmi Ha <yunmi.ha@samsung.com>
",True
1875,"examples: added tzsh_quickpanel_scrollable_state_set/get code

Change-Id: I47ab1345eb402e7436b3bbbdbc1daa5d208d0726
",False
1876,"Update package version to 0.5.9

Change-Id: Ib4816d06c5ab0b1402072df9fbdbf4192be9147d
",False
1877,"Fix the rfcomm server's callback issue

Because the last 1 byte of the path is missed,
bt-api did not find the server information.

Change-Id: Ifc9564736763b975d38fa5f7a750109c7a4f957b
Signed-off-by: DoHyun Pyun <dh79.pyun@samsung.com>
",True
1878,"Modify databuffer to generate random input variables at first time

Modify databuffer to generate random input variables at first time
- Add Conditional variable to synchronize thread

**Self evaluation:**
1. Build test:	 [X]Passed [ ]Failed [ ]Skipped
2. Run test:	 [X]Passed [ ]Failed [ ]Skipped

Signed-off-by: jijoong.moon <jijoong.moon@samsung.com>
",False
1879,"Release version 2.1.18

Changes:
 - Fix wrong include declaration
 - Merge ""Fix wrong include declaration"" into tizen

Change-Id: I44369d267a3cd50536aff5791d44fba015cb9718
Signed-off-by: hyunho <hhstark.kang@samsung.com>
",False
1880,"Fix -Wextra and -pedantic errors

Change-Id: I9267a6c9eabd680c5306ad6d80cf4be72b05355a
",True
1881,"Include all GPerf files verbatim

GPerf compilation looks fragile and we already did this to one file
so might as well prevent the problem for the other two.

Change-Id: I808b24ed484e68f4d1ee3d74928d20756e501394
Signed-off-by: Michal Bloch <m.bloch@partner.samsung.com>
",False
1882,"Improve filter function

Change-Id: I7461af0138ba8eac098e364b137d8f8e7375ef9b
Signed-off-by: Minje Ahn <minje.ahn@samsung.com>
",False
1883,"Revert ""Remove Controls"" (#152)

* Revert ""Remove the TargetIdiom and Profile (#137)""

This reverts commit 7461c01c17e3bad6edefa4f904f33547cfee0141.

* Revert ""Remove MasterDetialPage (#136)""

This reverts commit 810091904c2491b6c3b7f0610aacd71eee4c72a8.

* Revert ""Remove the unused code in NavigationPage (#134)""

This reverts commit 2c3e047eafc060585233a78a0a360d8b4e0d9a2b.

* Revert ""Remove SearchBar (#131)""

This reverts commit 4044c3dc779c3c2532b7b7375223f6aa841cf5ff.

* Revert ""Remove Picker,DatePicker,TimePicker (#130)""

This reverts commit 9ac5e590b496e33a3fa70c4816e085d1d3686d30.

* Revert ""Remove TabbedPage (#129)""

This reverts commit 1ee705f6fef0623d2fa71c564d59806893e37d77.

* Revert ""Remove CheckBox (#125)""

This reverts commit 08f37db3a156e3cd15adcd50a7ee0eb160e7e9d3.

* Revert ""Remove the unused properties (#121)""

This reverts commit 49cac3c31f396932b4066ebb1338d74edd0d449e.
",False
1884,"revise naming
",False
1885,"revise Mode/Rule Files name
",False
1886,"Change and revise xml directories
",False
1887,"revise and cleanup log messages
",False
1888,"Release version 1.3.32

Changes:
 - Fix wrong exception handling

Change-Id: Ibdfab7e57f2bddd55762c668547d8044bd7540a9
Signed-off-by: Jusung Son <jusung07.son@samsung.com>
",False
1889,"Release version 1.2.45

Changes:
- Change upgrade script to function

Change-Id: If3a0286ed4c6f152cef1d8feeb519d3aff02a308
Signed-off-by: SukHyung, Kang <shine.kang@samsung.com>
",False
1890,"Move battery status backup after checking is done

Sometimes, battery status is changed quickly, previous status does
not stored at backup structure. so move them after checking is done.

Change-Id: I0ee56f035a74eadea40b5747aff0ac8e3896deea
Signed-off-by: Youngjae Cho <y0.cho@samsung.com>
",False
1891,"Release 8.0.0.15146
",False
1892,"DALi Version 1.9.4

Change-Id: Ifeb490d8bc4df2f859e9c05422168a51ba3c371d
",False
1893,"fix coverity issues
",True
1894,"DALi Version 1.5.4
",False
1895,"Close ifstream
",False
1896,"[M76 Migration][VD] Ensure plugin props are setting correctly.

Internally, properties of plugin belong to 2 different targets,
one is HTMLPluginElement, one is the corresponding scriptable object.
Need to set properties to the correct target.

References:
https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/205743/

Change-Id: I7ef5116d0d77b64823a17f6cb78e10b8ef3f056f
Signed-off-by: WuYouxia <youxia17.wu@samsung.com>
",True
1897,"[M76 Migration][NaCl][Nacl Fwk] Support libttrace in NaCl

    Port Tizen5.5 patches:
    https://review.tizen.org/gerrit/#/c/platform/framework/web/chromium-efl/+/208564/

Change-Id: Iaeb51bcd082f868ea5dcca60bd54d0825f809f05
Signed-off-by: wurc <rongchun.wu@samsung.com>
",False
1898,"Add createClient
",False
1899,"Fix nntrainer home URL

Change nntrainer home URL to github.com/nnstreamer/nntrainer

**Self evaluation:**
1. Build test:	 [X]Passed [ ]Failed [ ]Skipped
2. Run test:	 [X]Passed [ ]Failed [ ]Skipped

Signed-off-by: jijoong.moon <jijoong.moon@samsung.com>
",False
1900,"Improve readability of media_filter

Change-Id: I896a01c93aec26617053d250f0fb9c05f61e8235
Signed-off-by: Minje Ahn <minje.ahn@samsung.com>
",False
1901,"tools/mesh-cfgclient: Implement node-reset command

This implements one-pass removal oa a remote node from a mesh network
by issuing a node-reset command from config menu. The following actions
are performed:
- Config Node Reset message is sent to a remote node
- Upon either receiving Config Node Reset Status or response timeout,
  node record is removed from configuration client's database and,
  by calling DeleteRemoteNode() method on mesh.Management interface

node-delete command from the main menu is removed.

Change-Id: I52fb6c640b6001373ff9650b3440f518ad5d5d85
Signed-off-by: Anupam Roy <anupam.r@samsung.com>
",False
1902,"Update dependencies from https://github.com/dotnet/symstore build 20200325.1 (#958)

- Microsoft.SymbolStore - 1.0.117501

Co-authored-by: dotnet-maestro[bot] <dotnet-maestro[bot]@users.noreply.github.com>",False
1903,"Change dali demo launching using DaliDemoNativeActivity JNI.

Also start new activity in its own private process.

Change-Id: I4ad00730247ce39d9acf26eabb3f06ecc3d8e8b8
",False
1904,"Setup CircleCI

- Build test for every commits and pull requests
- Publish nightly nuget packages for master branch
- Publish release nuget packages by a tag starting with /v[0-9]+/
",False
1905,"[MachineLearning.Inference] Pipeline class to execute neural network stream (#1404)

* [MachineLearning.Inference] sync to C-API change

1. Add enum for NNFWType and HWType with C-API update.
2. Add enum for newly added in C-API (out-of-mem and permission-denied)
3. Code clean, remove duplicated code and typo correction.

Signed-off-by: Jaeyun <jy1210.jung@samsung.com>

* [MachineLearning.Inference] Pipeline class to execute neural network stream

This patch newly provides interfaces to create and execute stream pipeline with neural network.
Pipeline and its related classes support the following functionalities:
- Create a stream pipeline with NNStreamer plugins and GStreamer plugins.
- Interfaces to start/stop/destroy the pipeline.
- Interfaces to get the state of the pipeline and register callback method.
- Interfaces to push data to the pipeline from the application.
- Interfaces to pull data from the pipeline to the application.
- Interfaces to control the stream of the pipeline using switches and valves.

Signed-off-by: Jaeyun <jy1210.jung@samsung.com>",False
